"","job_id","N_size","mni_location","mni_size","rho","loading_quality","target_loading","TT","J","mu_alpha","mu_beta","var_alpha","var_beta","cov_ab","tau_un","lambda_un","sd.lambda","nrep","seed","model","N","nrep_ok","err.perc","phi11.m","phi22.m","phi12.m","cor12.m","k1.m","k2.m","phi11.bias","phi22.bias","phi12.bias","cor12.bias","k1.bias","k2.bias","phi11.rbias","phi22.rbias","phi12.rbias","cor12.rbias","k1.rbias","k2.rbias","phi11.rmse","phi22.rmse","phi12.rmse","cor12.rmse","k1.rmse","k2.rmse","phi11.cov","phi22.cov","phi12.cov","cor12.cov","k1.cov","k2.cov","phi11.power","phi22.power","phi12.power","cor12.power","k1.power","k2.power","rho_IS.m","d_slope.m","std_tot_eff.m","slope_rel.m","r_int.m","r_slope.m","r_int.sd","r_slope.sd","chisq.m","df.m","pvalue.chi.m","cfi.m","tli.m","rmsea.m","srmr.m","chisq.sd","cfi.sd","tli.sd","rmsea.sd","srmr.sd","chisq.reject","m.i1t1","m.i2t1","m.i3t1","m.i4t1","m.i5t1","m.i1t2","m.i2t2","m.i3t2","m.i4t2","m.i5t2","m.i1t3","m.i2t3","m.i3t3","m.i4t3","m.i5t3","m.i1t4","m.i2t4","m.i3t4","m.i4t4","m.i5t4","m.i1t5","m.i2t5","m.i3t5","m.i4t5","m.i5t5","admissible.m"
"32",32,500,"loading","strong","Cor.Unique","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",500,2000,0,1.00183304874887,0.20211268937644,0.179815598217278,0.408952689611505,1.00100527117028,0.124671172453858,0.00183304874886895,-0.000387310623559987,-0.000184401782721524,0.0089526896115052,0.00100527117027688,-0.000328827546142054,0.00183304874886895,-0.00191264505461722,-0.00102445434845291,0.022381724028763,0.00100527117027688,-0.00263062036913643,0.145180462807477,0.0251266588586783,0.0422714176287611,0.11803096010417,0.0712350697482526,0.0273101725517079,0.9415,0.946,0.9515,0.9575,0.9545,0.9455,1,1,0.9895,0.9815,1,0.9935,0.408952689611505,0.278598279646121,0.502147340092952,0.677942596209688,0.827957670475552,0.867478187172097,0.0148395103227582,0.0114610088528086,301.8961630424,295,0.420509491225387,0.998501525297758,0.999218978190063,0.00681513838460863,0.0315409861585051,24.5617720421635,0.00193493447547353,0.00280694275072977,0.00664649623853848,0.00353468567798064,0.081,2.00138818443473,2.00188472615945,1.99984895835069,2.00003543040229,1.99879194107331,2.12597963988024,2.12653983708721,2.14646339720505,2.1485204230325,2.14533843860994,2.25065149179809,2.25093508084848,2.34418638116225,2.34645037144321,2.34495303791645,2.37552875187365,2.37755402774849,2.60267250335619,2.60719693805379,2.60804224695648,2.49772774864768,2.49902772021059,2.9459931599369,2.94924423514805,2.94787722301351,1
"33",33,800,"loading","strong","Cor.Unique","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",800,2000,0,1.00055106616592,0.202388799220713,0.179381019040729,0.404455295306891,0.999817098151225,0.125363092068674,0.00055106616591559,-0.000111200779286833,-0.000618980959270673,0.00445529530689121,-0.000182901848774543,0.000363092068673991,0.00055106616591559,-0.000549139650799173,-0.00343878310705929,0.011138238267228,-0.000182901848774543,0.00290473654939193,0.112955542342666,0.0200033244005359,0.0332664285440734,0.0922290953613448,0.0573715996918209,0.0213050958057695,0.9505,0.9485,0.9515,0.95,0.9475,0.9555,1,1,1,0.9995,1,1,0.404455295306891,0.279611837022378,0.504022655893523,0.678993632033376,0.828982783340994,0.868304333374082,0.0115319952239354,0.00899828553224117,298.630897274545,295,0.456861455369145,0.999161596713929,0.999742818969133,0.00487240976668283,0.0248892536476696,25.29785652429,0.00114103955546382,0.00181055977013457,0.00518309210329902,0.00281313252320495,0.0705,1.99875041043428,1.99844700953417,1.99887178542484,1.99852384005408,1.99841444143689,2.12865924728043,2.12399213393072,2.14539895579652,2.14481388211564,2.14527079737996,2.25014210947891,2.24951510354254,2.34313694932807,2.3421911888886,2.34456850529921,2.3755976383914,2.37520921450235,2.60833177511656,2.60575118404564,2.60872628699859,2.49990476579175,2.50268814892907,2.94982363985122,2.95108976608352,2.95156282842613,1
"34",34,200,"loading","strong","Cor.Unique","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",200,973,0.5135,1.17957171272515,0.22352119355243,0.117666580019885,0.324825625672227,1.0006310002358,0.125549850839842,0.179571712725151,0.0210211935524303,-0.0623334199801148,-0.0751743743277728,0.000631000235798477,0.000549850839842402,0.179571712725151,0.103808363221878,-0.346296777667305,-0.187935935819432,0.000631000235798477,0.00439880671873922,0.624389917384055,0.0898576734686278,0.156580523733088,0.341764427463026,0.231171802624969,0.073320917106878,0.965056526207605,0.979445015416238,0.976361767728674,0.906474820143885,0.948612538540596,0.953751284686536,0.345323741007194,0.649537512846865,0.0154162384378212,0.0092497430626927,0.996916752312436,0.389516957862282,0.324825625672227,0.275278655149265,0.533570697726972,0.672943956623778,0.685049530209406,0.741473508985475,0.0460821556786317,0.0398965398389863,310.998720444766,295,0.325366641067739,0.96401719126422,0.971651870420227,0.0146854680835247,0.0626997465898583,25.5341697377641,0.0354682972760526,0.0473750075703192,0.0111494008129562,0.003214019037994,0.156217882836588,2.00355670787185,2.00246730780042,2.00561162376715,2.00248510815134,2.01509024781245,2.13160353073958,2.14774802404699,2.15756239256324,2.14223571090863,2.14258895388192,2.25240617385865,2.25748993125448,2.34466722340875,2.34755771858283,2.3480028902396,2.36813346078941,2.38639036351702,2.59247674350406,2.61019965674893,2.594906595175,2.50726266102927,2.50150340226181,2.96777309463567,2.95294557315848,2.95947292064505,0.4865
"35",35,500,"loading","strong","Cor.Unique","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",500,1651,0.1745,1.07206113065647,0.209374965619615,0.159477556090486,0.396658875925691,0.99668881941448,0.126815769192359,0.0720611306564711,0.00687496561961549,-0.0205224439095137,-0.00334112407430901,-0.00331118058552035,0.00181576919235893,0.0720611306564711,0.033950447504274,-0.114013577275076,-0.00835281018577253,-0.00331118058552035,0.0145261535388714,0.390206616404153,0.0580321322286228,0.101430703544762,0.274794078262175,0.144870173852466,0.0470512444030585,0.967292549969715,0.978800726832223,0.978800726832223,0.93519079345851,0.950333131435494,0.940036341611145,0.850999394306481,0.976377952755906,0.276801938219261,0.000605693519079346,1,0.78679588128407,0.396658875925691,0.281909661687672,0.520039802504848,0.67861235266774,0.697207385954101,0.75034636959992,0.0261173356076355,0.0224377787481327,301.755692582735,295,0.424750206496285,0.989763926899878,0.995042291095429,0.00682795197946464,0.0395467596947698,25.3112184347681,0.013289384634876,0.0195816989665024,0.00675893660235441,0.00200786025306066,0.0854027861901878,2.00318174737694,2.00158570107384,2.00387935244982,2.00202203881698,2.00045933338313,2.12722896635348,2.12897500291146,2.14640601855292,2.15281740770443,2.14289971968378,2.25124999586575,2.25527757313052,2.33868482419984,2.34817979964789,2.34119984038157,2.37603011412684,2.38234254423808,2.59272361465565,2.60682548501133,2.6094601647786,2.4941271212047,2.49503522496126,2.94494286285341,2.9526373804074,2.95068967602752,0.8255
"36",36,800,"loading","strong","Cor.Unique","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",800,1846,0.077,1.0368217356257,0.207888308810958,0.165776042963595,0.402703242498121,0.99951077479871,0.126160431665173,0.0368217356256967,0.00538830881095846,-0.014223957036405,0.00270324249812086,-0.000489225201289947,0.00116043166517299,0.0368217356256967,0.0266089323997949,-0.0790219835355831,0.00675810624530214,-0.000489225201289947,0.00928345332138391,0.304915425454039,0.0475715321147551,0.0849263315669374,0.243607297309656,0.120264743242315,0.0367176937568728,0.965330444203684,0.961538461538462,0.969664138678223,0.942036836403034,0.939328277356446,0.952871072589382,0.977248104008667,0.999458288190683,0.462080173347779,0.0232936078006501,1,0.942578548212351,0.402703242498121,0.280676101059049,0.516299467429347,0.678867505425585,0.69948224907452,0.752826757818532,0.020621362096026,0.0169062521043226,298.312120513508,295,0.460269452911301,0.994440675674472,0.998512060633305,0.0048208568725643,0.03116432384539,25.0947804747505,0.00756402860724845,0.0122389696858214,0.00514766701611585,0.00153430915992165,0.0687973997833153,2.00216161198718,1.99476000596473,2.00156646921532,1.99660893210995,2.00045209089492,2.13657172951621,2.1220251547966,2.14409781677245,2.14227424460317,2.14369836943902,2.24654807854205,2.25104976944519,2.33898704802664,2.33991233075473,2.34313787443483,2.37655050355133,2.3753398543338,2.61071983942394,2.6026765891274,2.61194946384907,2.50244491994046,2.50466427901551,2.9505957900636,2.95066903138964,2.95632761895002,0.923
"37",37,200,"loading","weak","Basic","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",200,1976,0.012,1.00366867731656,0.202881664365417,0.178847018421464,0.419242437007026,1.00338445853019,0.124902122173888,0.00366867731655577,0.000381664365417141,-0.00115298157853633,0.0192424370070265,0.00338445853019355,-9.78778261118626e-05,0.00366867731655577,0.00188476229835625,-0.0064054532140907,0.0481060925175661,0.00338445853019355,-0.0007830226088949,0.218766221418044,0.0394697930606731,0.0646245113739988,0.186141118042684,0.107948285848702,0.0420367839009529,0.944838056680162,0.939777327935223,0.959008097165992,0.965587044534413,0.947874493927126,0.949392712550607,1,1,0.780364372469636,0.646255060728745,1,0.851720647773279,0.419242437007026,0.281053284381395,0.507683486541073,0.675409864727302,0.827813631841838,0.862896512552318,0.0249716518838102,0.0192490915215799,339.707287226869,323,0.323382628954614,0.993578866109219,0.995193500072978,0.0142484036220947,0.0548216675105748,26.5172218905378,0.00656216170223898,0.00765762091427552,0.0108044146202214,0.00606259237661182,0.15587044534413,2.00542139076973,1.99936419558297,2.0068696576974,2.0051123961376,2.01005358284901,2.12815221755786,2.12933232922047,2.12471266453988,2.13249924934627,2.14143171882839,2.25291750870967,2.25070718758926,2.25526315505155,2.25140198318085,2.30183423795574,2.37634256744065,2.3759599932048,2.37544173327498,2.37863531377529,2.49162254026921,2.50422013999059,2.50941079183117,2.50436792385718,2.50370591650028,2.72901422949476,0.988
"38",38,500,"loading","weak","Basic","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",500,1999,5e-04,1.00422340851432,0.202295132243353,0.17938024643117,0.407382171798143,1.00051306486115,0.124720840674296,0.00422340851431682,-0.000204867756647252,-0.000619753568830205,0.00738217179814259,0.00051306486115167,-0.000279159325704493,0.00422340851431682,-0.00101169262541853,-0.00344307538239003,0.0184554294953565,0.00051306486115167,-0.00223327460563594,0.142659541911464,0.0249520747987015,0.0427230781504772,0.119072036370795,0.0681932041651868,0.0264431501653967,0.939469734867434,0.942471235617809,0.945972986493247,0.951975987993997,0.948974487243622,0.945472736368184,1,1,0.988494247123562,0.978489244622311,1,0.9959979989995,0.407382171798143,0.27871673807846,0.501299307220698,0.677901664317718,0.83221915970631,0.86598514433561,0.014610722058804,0.0117452532189186,330.224275275072,323,0.420233526004352,0.99823071743548,0.999163904424641,0.00668371147096638,0.0346476922956771,25.7561256696967,0.00224507589824771,0.00300104436886376,0.00653795699637888,0.00371953738746182,0.0810405202601301,1.99938997735338,1.99868049675976,2.00144276906083,2.00029057870802,1.99976784031526,2.12657980454122,2.12693863400007,2.12415692914533,2.12383305506882,2.13663467728087,2.25060497100209,2.24973148378646,2.25213181296037,2.25145425952103,2.2990072847747,2.37393903288756,2.37499673043228,2.37199412444187,2.37457343835034,2.49243383526798,2.49914942632411,2.50090909774114,2.49577459929845,2.50075510776421,2.72310085572783,0.9995
"39",39,800,"loading","weak","Basic","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",800,2000,0,0.999909522264373,0.20285136829307,0.179398885339204,0.403946996530284,0.998466620874165,0.125478041196699,-9.04777356273418e-05,0.000351368293069603,-0.000601114660796015,0.00394699653028447,-0.00153337912583511,0.000478041196699178,-9.04777356273418e-05,0.00173515206454125,-0.0033395258933112,0.00986749132571118,-0.00153337912583511,0.00382432957359342,0.107710504576092,0.019360993375239,0.0329947264036157,0.0916795905904861,0.0539467061852245,0.0203968250014664,0.9445,0.95,0.9555,0.9485,0.951,0.962,1,1,0.9995,0.999,1,1,0.403946996530284,0.279580965542453,0.504188414005526,0.67943133574909,0.833195602187463,0.866800881187886,0.0114820322423449,0.009182103534089,326.825137226046,323,0.458822987528124,0.999025661014404,0.999724714309041,0.00469571776021761,0.0273211171774898,26.0348671702016,0.00132597353163848,0.00190042457401873,0.00510546912016604,0.0028872092889379,0.075,1.99678495303726,2.00013439773532,1.99835043857525,1.99986361563565,1.99958641945526,2.12336146701394,2.12400786848679,2.12635906138378,2.12440148690176,2.13599741973408,2.25090263638531,2.24910881592693,2.25063215915686,2.24955601214497,2.29757724415345,2.37342271524276,2.37685688496872,2.37553662666336,2.37535877664813,2.49283253180579,2.50269614227889,2.50075936470677,2.50062229157641,2.49896174960713,2.72695410661883,1
"40",40,200,"loading","weak","Basic","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",200,890,0.555,1.16570471811657,0.216501770330508,0.123913298584926,0.321972814187842,1.0022856448824,0.125008182333807,0.165704718116573,0.0140017703305076,-0.0560867014150735,-0.0780271858121584,0.00228564488240396,8.18233380675842e-06,0.165704718116573,0.0691445448420127,-0.311592785639297,-0.195067964530396,0.00228564488240396,6.54586704540673e-05,0.501793208621924,0.0792499935270277,0.140588998545297,0.323569099868832,0.196948012066834,0.0643469173113641,0.991011235955056,0.987640449438202,0.985393258426966,0.926966292134832,0.953932584269663,0.940449438202247,0.508988764044944,0.67191011235955,0.0168539325842697,0.00449438202247191,0.997752808988764,0.491011235955056,0.321972814187842,0.281855032239118,0.496793512817194,0.665977089066362,0.701335950785011,0.739893075919581,0.0417346341194062,0.0366614409155618,339.702415824948,323,0.32534268759668,0.943286644198123,0.959736091826045,0.0143253469594912,0.0671834034319633,27.0788142958605,0.0569335542288432,0.0711617411200974,0.0108476976712918,0.00320244868163297,0.165168539325843,2.00903836007217,1.99015914378293,2.01355235437631,2.00807527793392,2.02347609130942,2.12341970229137,2.12709790361013,2.11269921807999,2.13696863885677,2.14237677084983,2.25369243635222,2.24680325262701,2.26100340508625,2.24896880877073,2.30672861396913,2.37363112863758,2.37243871176431,2.37082338635256,2.38077721731615,2.48688528497361,2.50198586107871,2.5181642135602,2.5024464775019,2.5003831165418,2.72466893773762,0.445
"41",41,500,"loading","weak","Basic","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",500,1577,0.2115,1.06993401541141,0.210046027691248,0.160052148906025,0.391848200672492,0.996641310102024,0.124869021628751,0.0699340154114133,0.00754602769124764,-0.0199478510939753,-0.00815179932750791,-0.00335868989797599,-0.000130978371248782,0.0699340154114133,0.0372643342777661,-0.110821394966529,-0.0203794983187698,-0.00335868989797599,-0.00104782696999026,0.33876513199859,0.0558270615354061,0.0978235209094198,0.269018429457879,0.12543423650935,0.0395848319435786,0.970830691185796,0.974635383639822,0.978440076093849,0.93151553582752,0.955611921369689,0.953709575142676,0.922637920101459,0.989854153455929,0.276474318325935,0,1,0.886493341788205,0.391848200672492,0.278594397053523,0.500080641744222,0.678287974212299,0.709715799618562,0.745817097315764,0.0244821575304098,0.0225375090168761,330.386202383616,323,0.419623757320319,0.983357047657107,0.992539571856195,0.00675101371302812,0.0424125551947234,26.1901492839241,0.0210537839883168,0.0289058109232005,0.00657049811496283,0.00195404713279786,0.0970196575776791,1.99816784753753,1.995956520815,2.00456603967873,2.00097486419134,1.99934558019515,2.12909957446406,2.13021798302706,2.12154789629774,2.12053843753799,2.13810523586251,2.24989083710978,2.24716833047735,2.25464973601943,2.25253792064375,2.3014514033999,2.3710752385364,2.37437189649435,2.36501329962293,2.37305256922782,2.49476588872988,2.4997724030551,2.50525699060029,2.48925365842304,2.50477703081839,2.72186771602628,0.7885
"42",42,800,"loading","weak","Basic","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",800,1807,0.0965,1.02598135070637,0.206855568327171,0.169762164719653,0.409750152134159,0.997248237342636,0.125939275862045,0.0259813507063652,0.00435556832717105,-0.0102378352803473,0.00975015213415932,-0.00275176265736426,0.000939275862044576,0.0259813507063652,0.0215089793934373,-0.0568768626685961,0.0243753803353983,-0.00275176265736426,0.00751420689635661,0.260016260304378,0.0453824269212756,0.0795964037988552,0.234336071461544,0.101916370270769,0.0307637964351725,0.970116214720531,0.963475373547316,0.97399003873824,0.939679026009961,0.950747094631987,0.959048146098506,0.993912562257886,0.998893193137797,0.502490315439956,0.0265633646928611,1,0.985611510791367,0.409750152134159,0.281360617719043,0.509488041259305,0.679518805492121,0.711848179157717,0.74749197545935,0.0192866426974096,0.0169910360900155,326.607879873259,323,0.461381879832762,0.990946090167807,0.997833429262265,0.00471256421973428,0.0334668218706094,26.3900052631252,0.0124091256169333,0.0182249229840318,0.00508819736153845,0.00159661114191305,0.0697288323187604,1.9912177867174,2.00165741908088,1.99609713089537,2.0008134387122,1.99994946677754,2.12005947649811,2.12207419665147,2.12940245302614,2.12330103629629,2.13711920169151,2.25373634655398,2.24814532242915,2.25289331641547,2.24953915470033,2.30002137108724,2.36977164910307,2.38047535453625,2.37636034068314,2.3758060133417,2.49634003014733,2.5063273125788,2.50029071617391,2.49986348323922,2.49468786481704,2.72870310382866,0.9035
"43",43,200,"loading","weak","Cor.Unique","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",200,1976,0.012,0.99648702359051,0.202129638991722,0.179514678165989,0.423793285790125,1.00452802249322,0.124649961564123,-0.0035129764094902,-0.000370361008278009,-0.000485321834010936,0.0237932857901255,0.00452802249322212,-0.000350038435877475,-0.0035129764094902,-0.0018289432507556,-0.00269623241117187,0.0594832144753138,0.00452802249322212,-0.0028003074870198,0.221181580073262,0.0405325279217164,0.0660213104051163,0.19062973200252,0.110212625518477,0.0418564621599838,0.94331983805668,0.939777327935223,0.955971659919028,0.963562753036437,0.947368421052632,0.950404858299595,1,1,0.766194331983806,0.626012145748988,1,0.846153846153846,0.423793285790125,0.281330762372672,0.509213389773702,0.674794699923928,0.822189548526617,0.859713204711681,0.0253221274767357,0.0197941293948841,319.273861193414,303,0.323914393032333,0.993878015460795,0.995155124285355,0.0145950709525493,0.0538041369110763,25.663966676745,0.00613606610707905,0.00768198947229352,0.011023062370376,0.00593251779084629,0.163967611336032,2.00323994812845,2.00544268472246,2.00119072688257,2.00464611493153,2.00469325564119,2.13077791162939,2.1359577001151,2.13230641876937,2.12738901642994,2.13809973708752,2.25292753810582,2.25200634845682,2.25509694843149,2.25156583574112,2.30267642679668,2.37457869934792,2.38043623186583,2.37197005827209,2.37765626595982,2.48898663024602,2.50549043197573,2.50619489421432,2.50564628490655,2.50534753002405,2.72923601983343,0.988
"44",44,500,"loading","weak","Cor.Unique","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",500,2000,0,1.00208719824664,0.201835097369377,0.180091577405476,0.40991463013889,1.00135970686797,0.124487074197067,0.00208719824663853,-0.000664902630622946,9.1577405476193e-05,0.0099146301388899,0.00135970686797152,-0.000512925802933082,0.00208719824663853,-0.00328346978085406,0.000508763363756628,0.0247865753472248,0.00135970686797152,-0.00410340642346465,0.142108295782859,0.0251224296588813,0.0426925286890614,0.119717305334873,0.0699633840540619,0.026836303569825,0.939,0.944,0.9495,0.9555,0.952,0.944,1,1,0.987,0.9775,1,0.995,0.40991463013889,0.278554324032973,0.500847659504817,0.677655949270495,0.827062223291018,0.86282038178947,0.0149637486913809,0.011856890095388,309.853555984148,303,0.422219972649804,0.998351879612433,0.999180622688142,0.00677101364095702,0.033997517801724,24.9256096309326,0.00211904598918381,0.00301316585690276,0.00659767027543792,0.00364600050729366,0.0815,2.00138818443473,2.00188472615945,1.99984895835069,2.00003543040229,1.99879194107331,2.12597963988024,2.12653983708721,2.12536234499884,2.12741937082628,2.13478791250683,2.25065149179809,2.25093508084848,2.25036570627078,2.25262969655174,2.29804270047072,2.37552875187365,2.37755402774849,2.37059199430077,2.37511642899838,2.49200199242877,2.49772774864768,2.49902772021059,2.49633662135755,2.49958769656869,2.72304895372383,1
"45",45,800,"loading","weak","Cor.Unique","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",800,2000,0,0.999846163790241,0.202337093209661,0.179526722158322,0.405080455100422,0.999789768272318,0.125389070551752,-0.000153836209758909,-0.000162906790339129,-0.000473277841677602,0.00508045510042175,-0.000210231727682199,0.000389070551752117,-0.000153836209758909,-0.000804477976983352,-0.00262932134265334,0.0127011377510544,-0.000210231727682199,0.00311256441401693,0.11037626615692,0.0200162342590583,0.0336694797862279,0.0937929123161601,0.0560981776543357,0.0208518167390499,0.9505,0.9475,0.949,0.948,0.944,0.9585,1,1,1,0.9995,1,1,0.405080455100422,0.279824537878867,0.503920849053259,0.678964427356294,0.828097276546874,0.863601307259147,0.0115800450997723,0.00929061511896741,306.734393598281,303,0.456959821018986,0.999071647743639,0.999720750570291,0.004843990638661,0.0268569804604098,25.7435057590079,0.00126593207207311,0.00194891139490584,0.00517372234859463,0.002946115922046,0.0745,1.99875041043428,1.99844700953417,1.99887178542484,1.99852384005408,1.99841444143689,2.12865924728043,2.12399213393072,2.12430668055933,2.12372160687845,2.13472465976137,2.25014210947891,2.24951510354254,2.24941965115079,2.24847389071133,2.29770985621057,2.3755976383914,2.37520921450235,2.37627563457457,2.37369504350364,2.49269821672759,2.49990476579175,2.50268814892907,2.49952941277504,2.50079553900734,2.72641571488804,1
"46",46,200,"loading","weak","Cor.Unique","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",200,895,0.5525,1.16805176436681,0.221091544365696,0.119943249880231,0.328566505597711,1.00820896360664,0.124960837835875,0.168051764366806,0.0185915443656962,-0.0600567501197686,-0.0714334944022887,0.00820896360664201,-3.91621641250456e-05,0.168051764366806,0.0918100956330676,-0.333648611776492,-0.178583736005722,0.00820896360664201,-0.000313297313000365,0.564777133987663,0.0900506087400562,0.156449589465693,0.348550654932156,0.212282270695302,0.0660909922663153,0.985474860335195,0.98659217877095,0.983240223463687,0.911731843575419,0.959776536312849,0.946368715083799,0.388826815642458,0.568715083798883,0.0100558659217877,0.00558659217877095,0.995530726256983,0.478212290502793,0.328566505597711,0.279535577178566,0.502570748996254,0.669927443709844,0.676162050171876,0.720343918890432,0.0460788621758374,0.040549595254483,319.565494356331,303,0.322953083835817,0.957734535811564,0.967348273472458,0.0146482314088084,0.065169339266351,26.010681179638,0.0420205129482247,0.0541820163849097,0.011135162660423,0.00330646918818593,0.16536312849162,2.00355670787185,2.00246730780042,2.00561162376715,2.00248510815134,2.01509024781245,2.13160353073958,2.14774802404699,2.13636761972889,2.12104093807428,2.13199156746474,2.25240617385865,2.25748993125448,2.25072586627015,2.25361636144423,2.30103221167031,2.36813346078941,2.38639036351702,2.36000278354143,2.37772569678629,2.47866961519369,2.50726266102927,2.50150340226181,2.51619040684538,2.5013628853682,2.73368157674991,0.4475
"47",47,500,"loading","weak","Cor.Unique","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",500,1595,0.2025,1.07861744557356,0.209090072387102,0.158716191081909,0.392507004585192,0.999480070696731,0.124893097169848,0.0786174455735632,0.00659007238710158,-0.0212838089180914,-0.00749299541480795,-0.000519929303269101,-0.000106902830152333,0.0786174455735632,0.0325435673437115,-0.118243382878286,-0.0187324885370199,-0.000519929303269101,-0.00085522264121866,0.359696740779834,0.0599608520988938,0.104083322436634,0.277157166617707,0.13609650959305,0.0424733270310212,0.979937304075235,0.97742946708464,0.981191222570533,0.93166144200627,0.959247648902821,0.944827586206897,0.87460815047022,0.974921630094044,0.221316614420063,0,1,0.850156739811912,0.392507004585192,0.28003082509562,0.500377404657971,0.677357243740115,0.688288759696241,0.728523653298905,0.0269496426221083,0.0240610410565681,309.87997238032,303,0.42406217713929,0.987888355256974,0.994337228800117,0.00682128097532324,0.0410545304910394,25.8583148241313,0.0156019627315859,0.022600250242379,0.00672493711510565,0.00205095788909498,0.0927899686520376,2.00318174737694,2.00158570107384,2.00387935244982,2.00202203881698,2.00045933338313,2.12722896635348,2.12897500291146,2.1253049663467,2.13171635549821,2.13234919358067,2.25124999586575,2.25527757313052,2.24486414930838,2.25435912475642,2.29428950293584,2.37603011412684,2.38234254423808,2.36064310560024,2.37474497595591,2.4934199102509,2.4941271212047,2.49503522496126,2.49528632427405,2.50298084182805,2.72586140673784,0.7975
"48",48,800,"loading","weak","Cor.Unique","poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",800,1823,0.0885,1.03713011425819,0.207778100671426,0.165803216198322,0.40325159129155,1.00060734844603,0.12574693284193,0.0371301142581891,0.00527810067142582,-0.0141967838016777,0.0032515912915497,0.000607348446029291,0.000746932841929819,0.0371301142581891,0.0260646946737077,-0.0788710211204319,0.00812897822887424,0.000607348446029291,0.00597546273543855,0.283131793836568,0.0490461447973821,0.0872140849552376,0.250702133704328,0.110809989365399,0.0327251373444889,0.97970378496983,0.964344487109161,0.973121228743829,0.93911135490949,0.953373560065826,0.956664838178826,0.982446516730664,1,0.412506856829402,0.00713110257816786,1,0.972024136039495,0.40325159129155,0.281227847996256,0.507870628730278,0.67900904693395,0.690229675555134,0.730626266175925,0.0208395813740093,0.0181034569334597,306.426327401742,303,0.460240699924992,0.993442862282246,0.998281717491107,0.00480398011341199,0.0323807993714999,25.3670272376967,0.00888110246452222,0.0139829681580925,0.00511616349761615,0.00157759772909088,0.0652770159078442,2.00216161198718,1.99476000596473,2.00156646921532,1.99660893210995,2.00045209089492,2.13657172951621,2.1220251547966,2.12300554153527,2.12118196936599,2.13315223182043,2.24654807854205,2.25104976944519,2.24526974984936,2.24619503257745,2.29627922534619,2.37655050355133,2.3753398543338,2.37866369888195,2.37062044858541,2.49592139357808,2.50244491994046,2.50466427901551,2.50030156298742,2.50037480431346,2.73118050541193,0.9115
"49",49,200,"none","none","Basic","vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218,"latent",200,1978,0.011,1.00354302810291,0.202640514901182,0.179126705336057,0.4204671903151,1.00373788571555,0.124820561749051,0.0035430281029066,0.000140514901181659,-0.000873294663942525,0.0204671903151002,0.00373788571555172,-0.000179438250949216,0.0035430281029066,0.000693900746576092,-0.00485163702190292,0.0511679757877505,0.00373788571555172,-0.00143550600759373,0.218183572346303,0.0395941020118672,0.0648351294315166,0.187810507242099,0.107362356667537,0.0419818853940478,0.942366026289181,0.939838220424671,0.96056622851365,0.963599595551062,0.945399393326593,0.946916076845298,1,1,0.778564206268959,0.640040444893832,1,0.851365015166835,0.4204671903151,0.281170605358922,0.507249367734847,0.675118822138319,0.827646878820353,0.861831670258997,0.0250356900613775,0.019466916961802,343.774133522851,327,0.324668857124507,0.993422438246864,0.995145147117882,0.0141708972963205,0.056566490598979,26.7719601552684,0.00676432509962013,0.00778255558417644,0.01080780741118,0.00615388504875943,0.160768452982811,2.00542139076973,1.99936419558297,2.0068696576974,2.0051123961376,2.01005358284901,2.12815221755786,2.12933232922047,2.12471266453988,2.13249924934627,2.13083433241121,2.25291750870967,2.25070718758926,2.25526315505155,2.25140198318085,2.25486355938644,2.37634256744065,2.3759599932048,2.37544173327498,2.37863531377529,2.3753855602879,2.50422013999059,2.50941079183117,2.50436792385718,2.50370591650028,2.50322288559962,0.989
