"job_id","model","N","N_size","mni_location","mni_size","rho","loading_quality","target_loading","TT","J","mu_alpha","mu_beta","var_alpha","var_beta","cov_ab","tau_un","lambda_un","sd.lambda","nrep","seed"
223,"mean","small",200,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
224,"mean","medium",500,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
225,"mean","large",800,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
226,"mean","small",200,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
227,"mean","medium",500,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
228,"mean","large",800,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
229,"mean","small",200,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
230,"mean","medium",500,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
231,"mean","large",800,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
232,"mean","small",200,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
233,"mean","medium",500,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
234,"mean","large",800,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
235,"mean","small",200,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
236,"mean","medium",500,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
237,"mean","large",800,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
238,"mean","small",200,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
239,"mean","medium",500,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
240,"mean","large",800,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
241,"mean","small",200,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
242,"mean","medium",500,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
243,"mean","large",800,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
244,"mean","small",200,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
245,"mean","medium",500,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
246,"mean","large",800,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
247,"mean","small",200,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
248,"mean","medium",500,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
249,"mean","large",800,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
250,"mean","small",200,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
251,"mean","medium",500,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
252,"mean","large",800,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
253,"mean_scaled","small",200,"intercept","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
254,"mean_scaled","medium",500,"intercept","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
255,"mean_scaled","large",800,"intercept","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
256,"mean_scaled","small",200,"intercept","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
257,"mean_scaled","medium",500,"intercept","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
258,"mean_scaled","large",800,"intercept","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
259,"mean_scaled","small",200,"intercept","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
260,"mean_scaled","medium",500,"intercept","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
261,"mean_scaled","large",800,"intercept","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
262,"mean_scaled","small",200,"intercept","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
263,"mean_scaled","medium",500,"intercept","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
264,"mean_scaled","large",800,"intercept","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
265,"mean_scaled","small",200,"intercept","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
266,"mean_scaled","medium",500,"intercept","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
267,"mean_scaled","large",800,"intercept","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
268,"mean_scaled","small",200,"intercept","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
269,"mean_scaled","medium",500,"intercept","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
270,"mean_scaled","large",800,"intercept","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
271,"mean_scaled","small",200,"intercept","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
272,"mean_scaled","medium",500,"intercept","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
273,"mean_scaled","large",800,"intercept","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
274,"mean_scaled","small",200,"intercept","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
275,"mean_scaled","medium",500,"intercept","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
276,"mean_scaled","large",800,"intercept","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
277,"mean_scaled","small",200,"intercept","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
278,"mean_scaled","medium",500,"intercept","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
279,"mean_scaled","large",800,"intercept","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
280,"mean_scaled","small",200,"intercept","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
281,"mean_scaled","medium",500,"intercept","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
282,"mean_scaled","large",800,"intercept","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
283,"mean_scaled","small",200,"intercept","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
284,"mean_scaled","medium",500,"intercept","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
285,"mean_scaled","large",800,"intercept","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
286,"mean_scaled","small",200,"intercept","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
287,"mean_scaled","medium",500,"intercept","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
288,"mean_scaled","large",800,"intercept","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
289,"mean_scaled","small",200,"loading","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
290,"mean_scaled","medium",500,"loading","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
291,"mean_scaled","large",800,"loading","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
292,"mean_scaled","small",200,"loading","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
293,"mean_scaled","medium",500,"loading","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
294,"mean_scaled","large",800,"loading","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
295,"mean_scaled","small",200,"loading","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
296,"mean_scaled","medium",500,"loading","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
297,"mean_scaled","large",800,"loading","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
298,"mean_scaled","small",200,"loading","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
299,"mean_scaled","medium",500,"loading","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
300,"mean_scaled","large",800,"loading","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
301,"mean_scaled","small",200,"loading","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
302,"mean_scaled","medium",500,"loading","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
303,"mean_scaled","large",800,"loading","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
304,"mean_scaled","small",200,"loading","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
305,"mean_scaled","medium",500,"loading","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
306,"mean_scaled","large",800,"loading","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
307,"mean_scaled","small",200,"loading","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
308,"mean_scaled","medium",500,"loading","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
309,"mean_scaled","large",800,"loading","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
310,"mean_scaled","small",200,"loading","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
311,"mean_scaled","medium",500,"loading","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
312,"mean_scaled","large",800,"loading","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
313,"mean_scaled","small",200,"loading","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
314,"mean_scaled","medium",500,"loading","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
315,"mean_scaled","large",800,"loading","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
316,"mean_scaled","small",200,"loading","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
317,"mean_scaled","medium",500,"loading","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
318,"mean_scaled","large",800,"loading","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
319,"mean_scaled","small",200,"loading","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
320,"mean_scaled","medium",500,"loading","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
321,"mean_scaled","large",800,"loading","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
322,"mean_scaled","small",200,"loading","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
323,"mean_scaled","medium",500,"loading","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
324,"mean_scaled","large",800,"loading","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
325,"mean_scaled","small",200,"none","none",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
326,"mean_scaled","medium",500,"none","none",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
327,"mean_scaled","large",800,"none","none",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
328,"mean_scaled","small",200,"none","none",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
329,"mean_scaled","medium",500,"none","none",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
330,"mean_scaled","large",800,"none","none",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
331,"mean_scaled","small",200,"none","none",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
332,"mean_scaled","medium",500,"none","none",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
333,"mean_scaled","large",800,"none","none",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
334,"mean_scaled","small",200,"none","none",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
335,"mean_scaled","medium",500,"none","none",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
336,"mean_scaled","large",800,"none","none",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
337,"mean_scaled","small",200,"none","none",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
338,"mean_scaled","medium",500,"none","none",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
339,"mean_scaled","large",800,"none","none",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
340,"mean_scaled","small",200,"none","none",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
341,"mean_scaled","medium",500,"none","none",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
342,"mean_scaled","large",800,"none","none",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
343,"mean_scaled","small",200,"residual","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
344,"mean_scaled","medium",500,"residual","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
345,"mean_scaled","large",800,"residual","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
346,"mean_scaled","small",200,"residual","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
347,"mean_scaled","medium",500,"residual","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
348,"mean_scaled","large",800,"residual","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
349,"mean_scaled","small",200,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
350,"mean_scaled","medium",500,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
351,"mean_scaled","large",800,"residual","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
352,"mean_scaled","small",200,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
353,"mean_scaled","medium",500,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
354,"mean_scaled","large",800,"residual","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
355,"mean_scaled","small",200,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
356,"mean_scaled","medium",500,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
357,"mean_scaled","large",800,"residual","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
358,"mean_scaled","small",200,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
359,"mean_scaled","medium",500,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
360,"mean_scaled","large",800,"residual","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
361,"mean_scaled","small",200,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
362,"mean_scaled","medium",500,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
363,"mean_scaled","large",800,"residual","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
364,"mean_scaled","small",200,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
365,"mean_scaled","medium",500,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
366,"mean_scaled","large",800,"residual","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
367,"mean_scaled","small",200,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
368,"mean_scaled","medium",500,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
369,"mean_scaled","large",800,"residual","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
370,"mean_scaled","small",200,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
371,"mean_scaled","medium",500,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
372,"mean_scaled","large",800,"residual","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
373,"mean_scaled","small",200,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
374,"mean_scaled","medium",500,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
375,"mean_scaled","large",800,"residual","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
376,"mean_scaled","small",200,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
377,"mean_scaled","medium",500,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
378,"mean_scaled","large",800,"residual","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
379,"sum","small",200,"intercept","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
380,"sum","medium",500,"intercept","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
381,"sum","large",800,"intercept","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
382,"sum","small",200,"intercept","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
383,"sum","medium",500,"intercept","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
384,"sum","large",800,"intercept","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
385,"sum","small",200,"intercept","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
386,"sum","medium",500,"intercept","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
387,"sum","large",800,"intercept","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
388,"sum","small",200,"intercept","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
389,"sum","medium",500,"intercept","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
390,"sum","large",800,"intercept","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
391,"sum","small",200,"intercept","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
392,"sum","medium",500,"intercept","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
393,"sum","large",800,"intercept","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
394,"sum","small",200,"intercept","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
395,"sum","medium",500,"intercept","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
396,"sum","large",800,"intercept","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
397,"sum","small",200,"intercept","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
398,"sum","medium",500,"intercept","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
399,"sum","large",800,"intercept","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
400,"sum","small",200,"intercept","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
401,"sum","medium",500,"intercept","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
402,"sum","large",800,"intercept","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
403,"sum","small",200,"intercept","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
404,"sum","medium",500,"intercept","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
405,"sum","large",800,"intercept","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
406,"sum","small",200,"intercept","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
407,"sum","medium",500,"intercept","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
408,"sum","large",800,"intercept","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
409,"sum","small",200,"intercept","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
410,"sum","medium",500,"intercept","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
411,"sum","large",800,"intercept","weak",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
412,"sum","small",200,"intercept","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
413,"sum","medium",500,"intercept","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
414,"sum","large",800,"intercept","weak",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
415,"sum","small",200,"loading","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
416,"sum","medium",500,"loading","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
417,"sum","large",800,"loading","strong",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
418,"sum","small",200,"loading","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
419,"sum","medium",500,"loading","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
420,"sum","large",800,"loading","strong",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
421,"sum","small",200,"loading","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
422,"sum","medium",500,"loading","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
423,"sum","large",800,"loading","strong",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
424,"sum","small",200,"loading","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
425,"sum","medium",500,"loading","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
426,"sum","large",800,"loading","strong",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
427,"sum","small",200,"loading","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
428,"sum","medium",500,"loading","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
429,"sum","large",800,"loading","strong",0.15,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
430,"sum","small",200,"loading","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
431,"sum","medium",500,"loading","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
432,"sum","large",800,"loading","strong",0.15,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
433,"sum","small",200,"loading","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
434,"sum","medium",500,"loading","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
435,"sum","large",800,"loading","weak",0,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
436,"sum","small",200,"loading","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
437,"sum","medium",500,"loading","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
438,"sum","large",800,"loading","weak",0,"good",0.5,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
439,"sum","small",200,"loading","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
440,"sum","medium",500,"loading","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
441,"sum","large",800,"loading","weak",0,"poor",0.3,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
442,"sum","small",200,"loading","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
443,"sum","medium",500,"loading","weak",0.15,"vgood",0.7,5,5,1,0.125,1,0.2025,0.18,1,1,0,2000,218
